"","MonitoringLocationIdentifier","OrganizationIdentifier.x","OrganizationFormalName.x","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityRelativeDepthName","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ProjectName","ActivityConductingOrganizationText","MonitoringLocationName.x","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","ActivityLocation.LatitudeMeasure","ActivityLocation.LongitudeMeasure","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionMethod.MethodDescriptionText","SampleCollectionEquipmentName","ResultIdentifier","ResultDetectionConditionText","MethodSpeciationName","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","DataQuality.PrecisionValue","DataQuality.BiasValue","DataQuality.ConfidenceIntervalValue","DataQuality.UpperConfidenceLimitValue","DataQuality.LowerConfidenceLimitValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","BinaryObjectFileName","BinaryObjectFileTypeCode","ResultFileUrl","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","ResultAnalyticalMethod.MethodUrl","ResultAnalyticalMethod.MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","ResultDetectionQuantitationLimitUrl","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","LabSamplePreparationUrl","LastUpdated","ProviderName.x","DateAsDate","OrganizationIdentifier.y","OrganizationFormalName.y","MonitoringLocationName.y","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure_MeasureValue","DrainageAreaMeasure_MeasureUnitCode","ContributingDrainageAreaMeasure_MeasureValue","ContributingDrainageAreaMeasure_MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure_MeasureValue","HorizontalAccuracyMeasure_MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure_MeasureValue","VerticalMeasure_MeasureUnitCode","VerticalAccuracyMeasure_MeasureValue","VerticalAccuracyMeasure_MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure_MeasureValue","WellDepthMeasure_MeasureUnitCode","WellHoleDepthMeasure_MeasureValue","WellHoleDepthMeasure_MeasureUnitCode","ProviderName.y"
"1332","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01600734","Sample-Routine","Water","Surface Water","6/1/2016","5:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Stable, normal stage","Routine sample",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-106378667","","","Escherichia coli","",870,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","","","",NA,"",NA,"","NWIS","2016-06-01","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1333","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01100752","Sample-Routine","Water","Surface Water","7/27/2011","9:52:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103578316","","","Escherichia coli","",410,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","sample was diluted","","",NA,"",NA,"","NWIS","2011-07-27","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1334","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01000586","Sample-Routine","Water","Surface Water","9/29/2010","13:24:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103577268","","","Escherichia coli","",100,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","U.S. National Park Service","","sample was diluted","","",NA,"",NA,"","NWIS","2010-09-29","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1335","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01100725","Sample-Routine","Water","Surface Water","4/20/2011","16:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103578076","","","Escherichia coli","",74,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2011-04-20","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1336","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01000550","Sample-Routine","Water","Surface Water","6/7/2010","9:44:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103577006","","","Escherichia coli","",340,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","U.S. National Park Service","","","","",NA,"",NA,"","NWIS","2010-06-07","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1337","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01100674","Sample-Routine","Water","Surface Water","11/9/2010","13:43:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103577627","","","Escherichia coli","",43,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2010-11-09","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1338","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01100744","Sample-Routine","Water","Surface Water","7/5/2011","9:09:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103578236","","","Escherichia coli","",250,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2011-07-05","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1339","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01600736","Sample-Routine","Water","Surface Water","6/1/2016","9:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Stable, normal stage","Routine sample",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-106378677","","","Escherichia coli","",200,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","","","",NA,"",NA,"","NWIS","2016-06-01","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1340","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01200530","Sample-Routine","Water","Surface Water","2/29/2012","14:17:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103578911","","","Escherichia coli","",30,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2012-02-29","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1341","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01100737","Sample-Routine","Water","Surface Water","6/21/2011","9:08:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103578208","","","Escherichia coli","",240,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2011-06-21","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1342","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01600733","Sample-Routine","Water","Surface Water","6/1/2016","3:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Stable, normal stage","Routine sample",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-106378662","","","Escherichia coli","",490,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","","","",NA,"",NA,"","NWIS","2016-06-01","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1343","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01300511","Sample-Routine","Water","Surface Water","11/19/2012","9:24:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103579596","","","Escherichia coli","",46,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2012-11-19","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1344","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01200516","Sample-Routine","Water","Surface Water","1/3/2012","15:18:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103578807","","","Escherichia coli","",16,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2012-01-03","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1345","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01200557","Sample-Routine","Water","Surface Water","4/30/2012","15:03:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103579138","","","Escherichia coli","",74,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2012-04-30","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1346","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01100671","Sample-Routine","Water","Surface Water","11/4/2010","15:23:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103577615","","","Escherichia coli","",180,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2010-11-04","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1347","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01000540","Sample-Routine","Water","Surface Water","4/7/2010","8:53:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103576966","","","Escherichia coli","",40,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","U.S. National Park Service","","","","",NA,"",NA,"","NWIS","2010-04-07","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1348","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01000521","Sample-Routine","Water","Surface Water","1/4/2010","13:15:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103576890","","","Escherichia coli","",5,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","U.S. National Park Service","","","","",NA,"",NA,"","NWIS","2010-01-04","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1349","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01100759","Sample-Routine","Water","Surface Water","8/11/2011","9:32:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103578344","","","Escherichia coli","",58000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","sample was diluted","","",NA,"",NA,"","NWIS","2011-08-11","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1350","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01200533","Sample-Routine","Water","Surface Water","3/5/2012","12:09:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103578925","","","Escherichia coli","",41,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2012-03-05","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1351","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01600735","Sample-Routine","Water","Surface Water","6/1/2016","7:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Stable, normal stage","Routine sample",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-106378672","","","Escherichia coli","",280,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","","","",NA,"",NA,"","NWIS","2016-06-01","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1352","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01000528","Sample-Routine","Water","Surface Water","1/21/2010","8:30:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103576918","","","Escherichia coli","",3100,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","U.S. National Park Service","","sample was diluted","","",NA,"",NA,"","NWIS","2010-01-21","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"1353","USGS-313436111025101","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01200534","Sample-Routine","Water","Surface Water","3/14/2012","15:48:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. National Park Service","","",NA,"Not applicable","Not applicable",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103578930","","","Escherichia coli","",44,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","","","","","",NA,"",NA,"","NWIS","2012-03-14","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT ANZA TRAIL CROSSING","Stream","",15050301,1185.1,"sq mi",NA,NA,31.57658333,-111.0475833,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
